0.960289,0.245878
0.0144349,0.129078
0.494686,0.652581
0.214603,0.239634
0.441986,0.621633
0.336251,0.356433
0.421417,0.395228
0.708645,0.983414
0.114692,0.591161
0.923591,0.00972897
0.767336,0.133762
0.241214,0.934315
0.678176,0.58184
0.846543,0.719562
0.0713891,0.721368
0.607613,0.724003
0.823926,0.345483
0.197765,0.126341
0.382384,0.871178
0.302678,0.246512
0.865704,0.774376
0.0720423,0.181607
0.613234,0.494954
0.994237,0.0409151
0.024791,0.669132
0.967413,0.496523
0.258499,0.0294245
0.689015,0.928769
0.175694,0.224518
0.849567,0.814432
0.349514,0.178197
0.0793221,0.48754
0.12413,0.432125
0.684309,0.392949
0.567419,0.867855
0.667107,0.192357
0.400609,0.633136
0.955379,0.861485
0.465619,0.881933
0.331162,0.495859
0.479452,0.0437828
0.908378,0.226583
0.330017,0.905646
0.95385,0.438555
0.039288,0.0244244
0.436441,0.353958
0.867453,0.400737
0.432405,0.558384
0.122274,0.237568
0.54278,0.857422
0.405127,0.751362
0.124952,0.260512
0.329578,0.286083
0.324757,0.499834
0.673893,0.611708
0.40434,0.461332
0.0146526,0.692714
0.17664,0.012561
0.421057,0.149813
0.261485,0.228231
0.176279,0.0701066
0.813916,0.121236
0.751854,0.0377121
0.145624,0.800987
0.0741874,0.958149
0.576485,0.743425
0.922013,0.150334
0.0688966,0.862851
0.00545224,0.36218
0.255653,0.487957
0.645254,0.933335
0.298944,0.633924
0.984147,0.830238
0.833805,0.761574
0.657608,0.894283
0.146699,0.208786
0.754014,0.349106
0.327602,0.715687
0.496549,0.74059
0.701005,0.111552
0.424665,0.650202
0.575647,0.240142
0.215974,0.619244
0.434229,0.348685
0.406978,0.876881
0.891118,0.609912
0.469817,0.456707
0.943207,0.861128
0.253746,0.700325
0.774864,0.516297
0.290368,0.0904487
0.753583,0.969582
0.289722,0.939453
0.502466,0.641186
0.318184,0.39559
0.0869419,0.219388
0.2019,0.689751
0.270588,0.806703
0.613614,0.691353
0.657885,0.449653
