1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682,1.01682
1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537,1.01537
1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665,1.02665
1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566,1.02566
1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997,1.04997
1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593,1.0593
1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503,1.06503
1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878,1.07878
1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866,1.06866
