0.00390625,4.98047
0.0078125,4.96101
0.0117188,4.94163
0.015625,4.92233
0.0195313,4.9031
0.0234375,4.88395
0.0273438,4.86487
0.03125,4.84587
0.0351563,4.82694
0.0390625,4.80809
0.0429688,4.7893
0.046875,4.7706
0.0507813,4.75196
0.0546875,4.7334
0.0585938,4.71491
0.0625,4.69649
0.0664063,4.67814
0.0703125,4.65987
0.0742188,4.64167
0.078125,4.62354
0.0820313,4.60548
0.0859375,4.58749
0.0898438,4.56957
0.09375,4.55172
0.0976563,4.53394
0.101563,4.51623
0.105469,4.49858
0.109375,4.48101
0.113281,4.46351
0.117188,4.44607
0.121094,4.4287
0.125,4.4114
0.128906,4.39417
0.132813,4.37701
0.136719,4.35991
0.140625,4.34288
0.144531,4.32591
0.148438,4.30902
0.152344,4.29218
0.15625,4.27542
0.160156,4.25872
0.164063,4.24208
0.167969,4.22551
0.171875,4.20901
0.175781,4.19256
0.179688,4.17619
0.183594,4.15987
0.1875,4.14362
0.191406,4.12744
0.195313,4.11132
0.199219,4.09526
0.203125,4.07926
0.207031,4.06332
0.210938,4.04745
0.214844,4.03164
0.21875,4.01589
0.222656,4.00021
0.226563,3.98458
0.230469,3.96901
0.234375,3.95351
0.238281,3.93807
0.242188,3.92268
0.246094,3.90736
0.25,3.8921
0.253906,3.87689
0.257813,3.86175
0.261719,3.84667
0.265625,3.83164
0.269531,3.81667
0.273438,3.80176
0.277344,3.78691
0.28125,3.77212
0.285156,3.75739
0.289063,3.74271
0.292969,3.72809
0.296875,3.71353
0.300781,3.69902
0.304688,3.68457
0.308594,3.67018
0.3125,3.65584
0.316406,3.64156
0.320313,3.62733
0.324219,3.61317
0.328125,3.59905
0.332031,3.58499
0.335938,3.57099
0.339844,3.55704
0.34375,3.54315
0.347656,3.5293
0.351563,3.51552
0.355469,3.50179
0.359375,3.48811
0.363281,3.47448
0.367188,3.46091
0.371094,3.44739
0.375,3.43392
0.378906,3.42051
0.382813,3.40715
0.386719,3.39384
0.390625,3.38058
0.394531,3.36738
0.398438,3.35422
0.402344,3.34112
0.40625,3.32807
0.410156,3.31507
0.414063,3.30212
0.417969,3.28922
0.421875,3.27637
0.425781,3.26357
0.429688,3.25083
0.433594,3.23813
0.4375,3.22548
0.441406,3.21288
0.445313,3.20033
0.449219,3.18783
0.453125,3.17537
0.457031,3.16297
0.460938,3.15062
0.464844,3.13831
0.46875,3.12605
0.472656,3.11384
0.476563,3.10167
0.480469,3.08956
0.484375,3.07749
0.488281,3.06547
0.492188,3.05349
0.496094,3.04157
0.5,3.02969
0.503906,3.01785
0.507813,3.00606
0.511719,2.99432
0.515625,2.98262
0.519531,2.97097
0.523438,2.95937
0.527344,2.94781
0.53125,2.93629
0.535156,2.92482
0.539063,2.9134
0.542969,2.90202
0.546875,2.89068
0.550781,2.87939
0.554688,2.86814
0.558594,2.85694
0.5625,2.84578
0.566406,2.83466
0.570313,2.82359
0.574219,2.81256
0.578125,2.80157
0.582031,2.79063
0.585938,2.77973
0.589844,2.76887
0.59375,2.75805
